artistID,Artist,Songs,Popularity,Link,Genre,Genres
2629,Tifanny Willy,2,0,/tifanny-willy/,Pop,Soul Music; Pop; MPB
2630,Tiziano Ferro,160,2.1,/tiziano-ferro/,Pop,Romântico; Pop; Trilha Sonora; World Music; Clássico
2631,Trio Bravana,19,0.1,/trio-bravana/,Pop,Sertanejo; Pop; Funk Carioca; House; Electro Swing; Funk; J-Pop/J-Rock
2632,Tulipa Ruiz,44,0.4,/tulipa-ruiz/,Pop,MPB; Pop; Folk; Jazz; Indie; Blues; Bossa Nova; Trilha Sonora; World Music; Reggae; Chillout
2633,Uata Anderson,16,0,/uata-anderson/,Pop,MPB; Pop; Axé
2634,Vanessa Hudgens,49,0.7,/vanessa-hudgens/,Pop,Dance; Pop; Pop/Rock; R&B; Romântico; Hip Hop; Electronica; Soft Rock; Black Music; Samba Enredo; Axé; Trilha Sonora; Blues; Funk; MPB; Pop/Punk; J-Pop/J-Rock; Infantil; Heavy Metal; Jazz; Rock; Soul Music; World Music; Instrumental; Funk Carioca
2635,Victoria Justice / Victorious,49,0,/victoria-justice-victorious/,Pop,Pop
2636,Violetta,99,2,/violetta/,Pop,Trilha Sonora; Pop; Romântico; Dance; Electronica; Pop/Rock; Hip Hop; Instrumental; Funk; Clássico; World Music; Classic Rock; Rock; Infantil; Gótico; Black Music; Axé; Rock Alternativo; Funk Carioca; New Wave; Regional; Heavy Metal; Hard Rock; Bossa Nova; Gospel/Religioso; Emocore
2637,W&SS,1,0,/wss/,Pop,Pop
2638,Waldy Jorge,12,0,/waldy-jorge/,Pop,Pop/Rock; Pop; Romântico
2639,Werick Silva,1,0,/werick-silva/,Samba,World Music; Samba; Pop
2640,Xuxa,539,14.1,/xuxa/,Pop,Infantil; Pop; Dance; Clássico; Axé; Electronica; Hip Hop; Post-Rock; MPB; Funk; Country; Bossa Nova; Power-Pop; Forró; Emocore; Heavy Metal; Psicodelia; Trip-Hop; Samba Enredo; World Music; Velha Guarda; Gótico; Blues; Gospel/Religioso; Pop/Punk; Jovem Guarda; Surf Music; Rockabilly; Folk; Reggaeton; Funk Carioca; Disco; Rap; Black Music; Samba; Sertanejo; Reggae; Pop/Rock; R&B; Rock; Jazz; Industrial; Instrumental; J-Pop/J-Rock; Hardcore; Romântico; Trilha Sonora
2641,Yago Ramos,5,0,/yago-ramos/,Pop,Gospel/Religioso; Pop
2642,Zélia Duncan,207,1.7,/zelia-duncan/,Pop,MPB; Pop; Romântico; Pop/Rock; Blues; Black Music; Folk; Bossa Nova; Chillout; Indie; Piano Rock; Post-Rock; R&B; Samba; Axé
2643,Adair Cardoso,64,0.3,/adair-cardoso/,Sertanejo,Romântico; Sertanejo; Trilha Sonora; Dance; Country; Funk Carioca; Pop; Axé; House; Funk; Infantil; Samba
2644,Bruno Camacho,14,0,/bruno-camacho/,Sertanejo,Romântico; Sertanejo
2645,Bruno e Barretto,63,2.1,/bruno-e-barretto/,Funk Carioca,Sertanejo; Funk Carioca; Electro Swing; Country; Forró; House; Samba; Pop; Axé
2646,Bruno e Marrone,356,23.5,/bruno-e-marrone/,Sertanejo,Romântico; Sertanejo; Forró; Country; Axé; Funk Carioca; Black Music; Dance; Funk; Instrumental; Gospel/Religioso; MPB; Músicas Gaúchas; Trilha Sonora; Bossa Nova; Disco; Pagode; Jovem Guarda; Electronica; Pop; Rock; Kizomba; Regional; Reggae; Samba; Tecnopop; Rock Alternativo; Gótico; Soul Music; World Music; Pop/Rock; Grunge; J-Pop/J-Rock; Velha Guarda; Rap
2647,Chitãozinho e Xororó,444,16.2,/chitaozinho-e-xororo/,Sertanejo,Romântico; Sertanejo; Country; Trilha Sonora; Regional; Clássico; Axé; Folk; Blues; Black Music; Bossa Nova; Ska; Trance; Músicas Gaúchas; Funk Carioca; Velha Guarda; Funk; Electronica; Instrumental; Pagode; Dance; Forró; Gospel/Religioso
2648,Conrado e Aleksandro,124,1.1,/conrado-e-aleksandro/,Sertanejo,Romântico; Sertanejo; Trilha Sonora; Country; Funk Carioca; House; Electro Swing; Axé; Black Music; Pop; R&B; Forró; World Music; Reggae; Rock; Funk; Electronica
2649,Cristiano Araújo,107,7.7,/cristiano-araujo/,Sertanejo,Romântico; Sertanejo; Trilha Sonora; Funk Carioca; House; Electro Swing; Forró; Funk; Gospel/Religioso; Pop; Black Music; Axé; Country; MPB; Samba; Rap; Pagode; Hip Hop; Dance; Trip-Hop; Reggae; Trance; J-Pop/J-Rock; Pop/Punk; Emocore; Rock Alternativo; R&B; Surf Music; Bossa Nova; Blues; Samba Enredo; Indie; Clássico; Velha Guarda; Electronica
2650,Crysthyan Braully,0,0,/crysthyan-braully/,Sertanejo,Piano Rock; Sertanejo; MPB
2651,Dalton Mateus,10,0,/dalton-mateus/,Sertanejo,Country; Sertanejo
2652,Davi Santana,4,0,/davi-santana/,Sertanejo,Forró; Sertanejo
2653,Diogo Cachorrão,9,0,/diogo-cachorrao/,Sertanejo,Romântico; Sertanejo; Forró
2654,Edson e Hudson,197,3.4,/edson-e-hudson/,Sertanejo,Romântico; Sertanejo; Country; Hard Rock; Regional; Funk; Electronica; Forró; Folk; Bossa Nova; Gospel/Religioso; Dance
2655,Erick e Carrasco,6,0,/erick-e-carrasco/,Sertanejo,Country; Sertanejo
2656,Euripinho Sollo,18,0,/euripinho-sollo/,Funk Carioca,Sertanejo; Funk Carioca; Axé
2657,Fabio Camillo,13,0,/fabio-camillo/,Sertanejo,Romântico; Sertanejo
2658,Fábio Henrique e Alessandro,10,0,/fabio-henrique-e-alessandro/,Sertanejo,Romântico; Sertanejo; Ska
2659,Fred e Gustavo,106,1.2,/fred-e-gustavo/,Sertanejo,Romântico; Sertanejo; Country; Trilha Sonora; Funk Carioca; House; Axé; Black Music; Funk; Forró; Electro Swing; Pop; Samba; Dance; Pop/Punk; Progressivo; Punk Rock; Disco; Jazz
2660,Gui Amaral,26,0.2,/gui-amaral/,Pop,Sertanejo; Pop
2661,Heytor Vianna,0,0,/heytor-vianna/,Funk Carioca,Sertanejo; Funk Carioca; Pop; House; Axé; Black Music
2662,Hugo Pena e Gabriel,115,1.7,/hugo-pena-e-gabriel/,Sertanejo,Romântico; Sertanejo; Country; Trilha Sonora; Funk Carioca; House; Pop; Rap; Black Music; Axé; Samba; Pagode
2663,Humberto e Ronaldo,145,3.3,/humberto-e-ronaldo/,Sertanejo,Romântico; Sertanejo; House; Funk Carioca; Trilha Sonora; Electro Swing; Axé; Black Music; Funk; Pop; Forró; Tropical House; Electronica; Country
2664,Israel Lucero,26,0,/israel-lucero/,Sertanejo,Romântico; Sertanejo; Country; Pop; Axé; Forró; Reggae; Funk Carioca; Funk; House; Disco; Dance
2665,Jheymysson Gonçalves da Silva,3,0,/jheymysson-goncalves-da-silva/,Sertanejo,Forró; Sertanejo; Gótico
2666,Joao Paulino e Jose Vitor,0,0,/joao-paulino-e-jose-vitor/,Sertanejo,Trip-Hop; Sertanejo
2667,Jorge e Mateus,238,34.7,/jorge-e-mateus/,Sertanejo,Romântico; Sertanejo; House; Axé; Country; Gospel/Religioso; Pop; Funk; Funk Carioca; Pagode; Forró; Black Music; Electronica; Dance; Electro Swing; Reggae; Samba; R&B; MPB; Rap; Blues; Bossa Nova; Pop/Rock; Classic Rock; Rock; Surf Music; Trilha Sonora; Velha Guarda; Folk; Clássico; Hip Hop; Gótico; Metal; Rock Alternativo; World Music; Soul Music; Reggaeton; Samba Enredo; Hard Rock; Disco; Indie; Rockabilly; Piano Rock; Trance; Fado; Pós-Punk; Trip-Hop; Grunge; Soft Rock; Regional; Instrumental; Pop/Punk; Tecnopop; J-Pop/J-Rock; Emocore
2668,Junnior Serpa,5,0,/junnior-serpa/,Sertanejo,Romântico; Sertanejo
2669,Kelly Gleyk,6,0,/kelly-gleyk/,Sertanejo,Romântico; Sertanejo
2670,Leandro e Leonardo,203,6,/leandro-leonardo/,Sertanejo,Sertanejo
2671,Ledo & Luan,18,0,/ledo-luan/,Rock,Rock
2672,Leo Magalhães,113,2.5,/leo-magalhaes/,Sertanejo,Romântico; Sertanejo; Forró; Trilha Sonora; Country; Instrumental; Axé; Gospel/Religioso; Electronica; Funk; Jovem Guarda; Funk Carioca; Kizomba; Black Music; Hard Rock; Pagode; Dance
2673,Leonardo,391,6.4,/leonardo/,Sertanejo,Romântico; Sertanejo; Country; Forró; Trilha Sonora; Instrumental; Disco; Regional; Folk; Gospel/Religioso; Velha Guarda; Axé; Funk; Chillout; Black Music; Jazz; Clássico; Pagode; Rock; MPB; Dance; Pós-Punk; Reggae; Hip Hop; Jovem Guarda
2674,Lucas Arcaro e Thiago,1,0,/lucas-arcaro-e-thiago/,Funk Carioca,Sertanejo; Funk Carioca
2675,Luiz Henrique & Fernando,43,0,/luiz-henrique-e-fernando/,Pop,Pop
2676,Marcelo Martins,1,0,/marcelo-martins/,Sertanejo,Forró; Sertanejo
2677,Martin Eustáquio,69,0,/martin-eustaquio/,Sertanejo,Samba; Sertanejo
2678,Nathália Siqueira,33,0.1,/nathalia-siqueira/,Sertanejo,Country; Sertanejo; Romântico; Trilha Sonora; Gospel/Religioso
2679,Pedro e Pedrinho,12,0,/pedro-e-pedrinho/,Funk Carioca,Sertanejo; Funk Carioca
2680,Pegada Louca,1,0,/pegada-louca/,Sertanejo,Pop/Rock; Sertanejo
2681,Raffael Machado,54,0,/raffael-machado/,Sertanejo,World Music; Sertanejo; House; Electro Swing; Funk Carioca; Romântico
2682,Renato Teixeira,203,1.1,/renato-teixeira/,Sertanejo,Regional; Sertanejo; MPB; Folk; Axé
2683,Taty e Vitor,13,0,/taty-e-vitor/,Sertanejo,Reggae; Sertanejo
2684,Texas Hammer,11,0,/texas-hammer/,Sertanejo,Folk; Sertanejo; Country
2685,Thaeme e Thiago,102,2.4,/thaeme-e-thiago/,Sertanejo,Romântico; Sertanejo; Country; Trilha Sonora; Funk Carioca; Funk; Forró; Electronica; Axé; Pagode; R&B; Pop/Rock; Pop; Indie; Reggaeton; House; Electro Swing; New Wave; Metal; Reggae; World Music; Gospel/Religioso; Samba; Blues; Black Music; Ska; Regional
2686,Thássio Oliveira,14,0,/thassio-oliveira/,Sertanejo,Gospel/Religioso; Sertanejo; Pop
2687,Thiago e Ricardo,1,0,/thiago-e-ricardo/,Sertanejo,Forró; Sertanejo
2688,Ugo Cappelli & Bruno,12,0,/ugo-cappelli-bruno/,Funk Carioca,Funk Carioca
2689,Vavá Bandeira & Naldinho,37,0,/vava-bandeira-naldinho/,Sertanejo,Sertanejo
2690,Victor Hugo e Alessandra,1,0,/victor-hugo-e-alessandra/,Sertanejo,Pop/Rock; Sertanejo; Romântico
2691,Zé Henrique e Gabriel,147,1.6,/ze-henrique-e-gabriel/,Sertanejo,Romântico; Sertanejo; Country; Trilha Sonora; House; Rock; Funk Carioca; Reggaeton; Velha Guarda; Bossa Nova; Forró; Funk
2692,Zé Ricardo e Thiago,70,0.4,/ze-ricardo-e-thiago/,Funk Carioca,Sertanejo; Funk Carioca; House; Axé; Romântico; Country; Electro Swing; Black Music
2693,Alec Elis,0,0,/alec-elis/,Funk Carioca,Electronica; Funk Carioca
2694,Emici Pegada,2,0,/emici-pegada/,Funk Carioca,Rap; Funk Carioca
2695,Gugah,3,0,/gugah/,Funk Carioca,Rap; Funk Carioca
2696,Gustavo Santos,17,0,/gustavo-santos/,Sertanejo,Funk Carioca; Sertanejo
2697,Juliana e As Fogosas,14,0,/juliana-e-as-fogosas/,Hip Hop,Funk Carioca; Hip Hop
2698,Lenny B,5,0,/lenny-b/,Funk Carioca,House; Funk Carioca; Pop
2699,Ludmilla,53,6.5,/ludmilla/,Hip Hop,Funk Carioca; Hip Hop; Pop; Dance; Sertanejo; Black Music; Axé; House; Electronica; Electro Swing; Forró; Romântico; R&B; Country; Chillout; Trance; Clássico; Rap; Reggae; Blues; Pagode; Fado; Post-Rock; Heavy Metal; Folk; Trilha Sonora; Gótico; Disco; Jazz; Rock; MPB
2700,Max Rocha,44,0,/max-rocha/,Funk Carioca,Forró; Funk Carioca; Sertanejo
2701,MC Belzinho,2,0,/mc-belzinho/,Funk Carioca,Rap; Funk Carioca
2702,Mc Coringa Louco,2,0,/mc-coringa-louco/,Funk Carioca,Hardcore; Funk Carioca; Rap
2703,Mc Dodo 013,6,0,/mc-dodo-013/,Funk Carioca,Gospel/Religioso; Funk Carioca
2704,Mc Frank,46,0.4,/mc-frank/,Hip Hop,Funk Carioca; Hip Hop; Rap; Axé; Black Music; Romântico; Funk
2705,Mc G7,16,0.1,/mc-g7/,Sertanejo,Funk Carioca; Sertanejo; Metal
2706,Mc Lon,64,0.8,/mc-lon/,Sertanejo,Funk Carioca; Sertanejo; Funk; Axé; Folk; Disco; Fado; Hip Hop
2707,MC Lukaz,2,0,/mc-lukaz/,Funk Carioca,Rap; Funk Carioca
2708,Mc Marcelly,76,1.9,/mc-marcelly/,Sertanejo,Funk Carioca; Sertanejo; Axé; Pagode; Electronica; Funk; Rap; Dance; Pop; House; Infantil; Forró
2709,MC Novinho,13,0,/mc-novinho/,Rock,Funk Carioca; Rock; Pop; Funk
2710,Mc Vitêra,6,0,/mc-vitera/,Funk Carioca,Dance; Funk Carioca
2711,Perlla,70,0.9,/perlla/,Funk Carioca,Gospel/Religioso; Funk Carioca; Pop; Blues; Funk; R&B; Black Music; Sertanejo; Axé; Romântico; Forró; Infantil; MPB; Pagode
2712,Vine Rodry,3,0,/vine-rodry/,Funk Carioca,Electronica; Funk Carioca; Pop
2713,Amanda Gonsales,5,0,/amanda-gonsales/,Samba,Bossa Nova; Samba; MPB
2714,Aracy de Almeida,51,0.1,/aracy-de-almeida/,Samba,Velha Guarda; Samba
2715,Art Popular,184,3.2,/art-popular/,Samba,Pagode; Samba; Romântico; Dance; Pop; Hip Hop; Power-Pop; Hard Rock; Bossa Nova; Rap; Trilha Sonora; Sertanejo
2716,Ataulfo Alves,190,0.2,/ataulfo-alves/,Samba,Velha Guarda; Samba; Instrumental; Axé
2717,Bezerra da Silva,292,2.9,/bezerra-da-silva/,Samba,Pagode; Samba; MPB; Instrumental; Axé; Heavy Metal; Blues; Black Music; Electro Swing; Bossa Nova; Soft Rock; Funk Carioca; Country
2718,Braguinha,25,0.3,/braguinha/,Samba,Velha Guarda; Samba; Bossa Nova; Axé
2719,Bruno Macedo & Banda,1,0,/bruno-macedo-banda/,Samba,Samba
2720,Cama de Voz,15,0,/cama-de-voz/,Samba,MPB; Samba
2721,Carol Soares,2,0,/carol-soares/,Samba,MPB; Samba
2722,Chico Buarque,447,14.1,/chico-buarque/,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
2723,Dalva de Oliveira,226,0.6,/dalva-de-oliveira/,Samba,Velha Guarda; Samba; Romântico; MPB; Clássico; Axé; World Music
2724,Francisco Alves,125,0.5,/francisco-alves/,Samba,Velha Guarda; Samba; Romântico; MPB; Axé
2725,Gastão Formenti,31,0,/gastao-formenti/,Samba,Velha Guarda; Samba; Romântico; MPB; Gospel/Religioso; Sertanejo
2726,Germano Mathias,20,0,/germano-mathias/,Hip Hop,Samba; Hip Hop
2727,Grupo Doce Encontro,69,0.9,/grupo-doce-encontro/,Samba,Pagode; Samba; Romântico; Trilha Sonora; Pop; Axé; Forró; Reggae; Velha Guarda; MPB; Funk
2728,Grupo Pra Variar,1,0,/grupo-pra-variar/,Samba,MPB; Samba; Pagode
2729,Grupo Revelação,188,13,/grupo-revelacao/,Samba,Pagode; Samba; Romântico; Sertanejo; Samba Enredo; Axé; Forró; Soul Music; Folk; Surf Music; Disco; Funk; MPB; Funk Carioca; Black Music
2730,Grupo Santa Malícia,1,0,/grupo-santa-malicia/,Samba,Romântico; Samba; Pagode
2731,Grupo Sem Razão,8,0,/grupo-sem-razao/,Samba,Pagode; Samba
2732,Gui Moscardini,12,0,/gui-moscardini/,Samba,World Music; Samba; MPB
2733,Harmonia do Samba,221,2.1,/harmonia-do-samba/,Samba,Axé; Samba; Pagode; Romântico; Electro Swing; Trilha Sonora; Pop/Rock; Rap; Bossa Nova
2734,Herivelto Martins,33,0.1,/herivelto-martins/,Sertanejo,Samba; Sertanejo
2735,João Bosco,146,1.4,/joao-bosco/,Samba,MPB; Samba; Romântico; Bossa Nova; Clássico; Sertanejo
2736,Joyce Albuquerque,5,0,/joyce-albuquerque/,Samba,MPB; Samba
2737,Ki-Garotos,1,0,/ki-garotos/,Samba,MPB; Samba; Pagode
2738,Lenda ZN,16,0,/lenda-zn/,Samba,R&B; Samba; Rap
2739,Luiz Melodia,155,1,/luiz-melodia/,Samba,MPB; Samba; Romântico; Blues; Bossa Nova; Rock
2740,Lupcínio Rodrigues,4,0,/lupcinio-rodrigues/,Samba,Velha Guarda; Samba; MPB; Clássico
2741,Marcelinho S/a,4,0,/marcelinho-sa/,Samba,Samba
2742,Mário Reis,25,0,/mario-reis/,Samba,Velha Guarda; Samba
2743,Nayara Portela,29,0,/nayara-portela/,Samba,MPB; Samba; Bossa Nova
2744,Noel Rosa,158,0.5,/noel-rosa/,Samba,Velha Guarda; Samba; MPB; Bossa Nova; Funk Carioca; Gótico; Axé
2745,Nosso Sentimento,101,4.9,/nosso-sentimento/,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Funk Carioca; Country; Grunge; Surf Music; House; Black Music; Forró
2746,Nosso Tom,45,0.1,/nosso-tom/,Samba,Pagode; Samba; Romântico
2747,Orlando Silva,85,0.3,/orlando-silva/,Samba,Velha Guarda; Samba; Romântico; MPB; Bossa Nova
2748,Paulinno,0,0,/paulinno/,Samba,Black Music; Samba; MPB
2749,Paulo Kalu,20,0,/paulo-kalu/,Samba,World Music; Samba; MPB
2750,Pixote,167,8.8,/pixote/,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
2751,Puro Samba,10,0,/puro-samba/,Samba,Pagode; Samba
2752,Raça Negra,280,14.3,/raca-negra/,Samba,Romântico; Samba; Pagode; Axé; MPB; Regional; House; Hardcore; Sertanejo; Indie; Electronica; Bossa Nova; Pop; K-Pop/K-Rock; Infantil; Trilha Sonora; Black Music; Jovem Guarda; Clássico; Samba Enredo; Dance; Forró
2753,Rico Teixeira,3,0,/rico-teixeira/,Samba,Forró; Samba; MPB
2754,Seu Jorge,106,4.2,/seu-jorge/,Samba,MPB; Samba; Black Music; Romântico; Pop; Soul Music; Axé; Funk; R&B; Folk; Jazz; Trilha Sonora; Pagode
2755,SidyBLaCk,3,0,/sidyblack/,Samba,Romântico; Samba; Pagode
2756,Só Preto Sem Preconceito,23,0.2,/so-preto-sem-preconceito/,Samba,Pagode; Samba; Samba Enredo; Forró
2757,Thiaguinho e Rodriguinho,12,0,/tiaguinho-e-rodriguinho/,Samba,Samba
2758,Thiaguinho Wesley SDE,10,0,/thiaguinho-wesley-sde/,Samba,Pagode; Samba
2759,TiNdOlelê,3,0,/tindolele/,Samba,Pagode; Samba
2760,Wander Tok - Final,7,0,/wander-tok-final/,Samba,Samba
2761,Will Castro,17,0,/will-castro/,Samba,Black Music; Samba; Pagode
2762,Zé Ricardo,21,0.1,/ze-ricardo/,Samba,MPB; Samba; Jazz; Soul Music; Funk
2763,A Corte Animal,9,0,/a-corte-animal/,Rock,Punk Rock; Rock Alternativo; Rock
2764,A Volta,5,0,/a-volta/,Rock,Hard Rock; Rock Alternativo; Rock
2765,Adam Lambert,110,1.4,/adam-lambert/,Rock,Pop; Pop/Rock; Rock; Romântico; Dance; Electronica; Emocore; Power-Pop; Axé; Gótico; R&B; Punk Rock; Pop/Punk; Black Music; Rock Alternativo; World Music; J-Pop/J-Rock; Gospel/Religioso; Hip Hop; K-Pop/K-Rock; Piano Rock; Heavy Metal; Velha Guarda; Soul Music; Hard Rock; Country; Soft Rock; Tecnopop; House; Trilha Sonora; Blues
2766,Afônico,5,0,/afonico/,Rock,Indie; Rock Alternativo; Rock
2767,Agnela,29,0.1,/agnela/,Pop,Pop/Rock; Rock; Pop; Emocore; Rock Alternativo; Romântico; Pop/Punk; Hard Rock; K-Pop/K-Rock; R&B; Bossa Nova; Blues; Black Music; Gospel/Religioso; Soft Rock; Instrumental; Dance; Jovem Guarda; Pós-Punk; Country; Electronica; Funk Carioca; Funk; Clássico; Heavy Metal; Axé; J-Pop/J-Rock; Infantil; Hardcore; Forró; Pagode; MPB; Punk Rock; Trilha Sonora
2768,Alesana,90,0.1,/alesana/,Rock,Hardcore; Emocore; Rock; Hard Rock; Romântico; Punk Rock; Grunge; Psicodelia; Gótico; Axé
2769,Alex Turner,6,0.4,/alex-turner/,Rock,Rock Alternativo; Indie; Rock; Romântico; Axé
2770,All Time Low,117,0.7,/all-time-low/,Rock,Pop/Punk; Pop/Rock; Rock; Emocore; Rock Alternativo; Punk Rock
2771,Apollo 11,5,0,/apollo-11/,Rock,Pop/Punk; Pop/Rock; Rock
2772,Atecuba,9,0,/atecuba/,Rock,Hard Rock; Hardcore; Rock
2773,Audrye Sessions,8,0,/audrye-sessions/,Pop,Indie; Rock; Pop; Pop/Rock
2774,Augusto Angeluz,35,0,/augusto-angeluz/,Rock,Romântico; Rock Alternativo; Rock
2775,Aura,7,0,/aura/,Rock,Reggae; Pop/Punk; Rock
2776,Avenged Sevenfold,118,6.2,/avenged-sevenfold/,Rock,Hard Rock; Heavy Metal; Rock; Hardcore; Metal; Punk Rock; Rock Alternativo; Axé; Emocore; Classic Rock; Piano Rock; Grunge; Soft Rock; Forró; Funk Carioca; Gótico; Power-Pop; Músicas Gaúchas; World Music; Folk; Country; J-Pop/J-Rock; New Wave; Pop/Rock; Progressivo
2777,Balara,10,0.1,/balara/,Rock,Indie; Pop; Rock
2778,Banda Fuss,7,0,/banda-fuss/,Rock,Rock Alternativo; Indie; Rock
2779,Banda GDC,6,0,/banda-gdc/,Rock,Surf Music; Indie; Rock
2780,Banda Hey,8,0,/banda-hey-11/,Rock,NA
2781,Banda Noveset,5,0,/banda-noveset/,Rock,Soft Rock; Folk; Rock
2782,Banda OUT47,1,0,/banda-out47/,Rock,Rock Alternativo; Punk Rock; Rock
2783,Banda Sopro de Vida,13,0,/banda-sopro-de-vida/,Rock,Hardcore; Gospel/Religioso; Rock
2784,Banda Sum,9,0,/banda-sum/,Pop,Pop/Rock; Rock; Pop
2785,Barbie Kue,8,0,/barbie-kue/,Rock,Pop/Rock; Emocore; Rock
2786,Biographia 54,1,0,/biographia-54/,Rock,Classic Rock; Pop; Rock
2787,Black Sabbath,195,3.7,/black-sabbath/,Rock,Heavy Metal; Hard Rock; Rock; Dance; Rock Alternativo; Hardcore; Punk Rock; Axé; Progressivo; Funk; Psicodelia; Funk Carioca; Gospel/Religioso; Black Music; Gótico
2788,Blessthefall,73,0.1,/blessthefall/,Rock,Hardcore; Emocore; Rock; Hard Rock; Rock Alternativo; Heavy Metal; Gospel/Religioso; Metal; Gótico; Funk
2789,blink-182,171,3.8,/blink-182/,Rock,Punk Rock; Pop/Punk; Rock; Pop/Rock; Rock Alternativo; Progressivo; Instrumental; Hardcore; Chillout; Blues; New Age; Gospel/Religioso; Country; Forró; Emocore; Hard Rock
2790,Blitz,57,1.3,/blitz/,Rock,Pop/Rock; Pop; Rock; New Wave; Hip Hop; Forró; Trilha Sonora; Hard Rock
2791,Boogarins,24,0.2,/boogarins/,Rock,Indie; Psicodelia; Rock; Rock Alternativo; MPB; Progressivo; Folk
2792,Camp Rock,29,1.6,/camp-rock/,Rock,Pop; Trilha Sonora; Rock; Pop/Rock; Dance; Romântico; Instrumental; J-Pop/J-Rock; Axé; Hip Hop; Electronica; Rock Alternativo; Infantil; Jazz; Black Music; Hard Rock; Funk; Pop/Punk; Jovem Guarda; Gospel/Religioso; R&B; Indie; Blues; Gótico; Folk; Trance; Velha Guarda; K-Pop/K-Rock; House; Piano Rock; Punk Rock; Post-Rock; Disco; Heavy Metal; Rockabilly; Bossa Nova; Sertanejo; Country; Reggae; Emocore; Funk Carioca; Clássico
2793,Cazuza,123,9.6,/cazuza/,Rock,Pop/Rock; MPB; Rock; Romântico; Rock Alternativo; Pop; Black Music; Country; Gospel/Religioso; Electronica; Punk Rock; Blues
2794,Célio Azevedo,36,0,/celio-azevedo/,Rock,Rock Alternativo; Indie; Rock
2795,Cérebro Eletrônico,25,0,/cerebro-eletronico/,Rock,MPB; Pop/Rock; Rock; Indie; Folk
2796,Charlie Brown Jr,208,25.7,/charlie-brown-jr/,Rock,Pop/Rock; Rap; Rock; Reggae; Rock Alternativo; Romântico; Funk; Punk Rock; Hardcore; Hip Hop; Axé; MPB; Hard Rock; Surf Music; K-Pop/K-Rock; Funk Carioca; Forró; Ska; Blues; Metal; R&B; Country; Sertanejo; Electronica; Pop/Punk; Pagode; Gospel/Religioso; Chillout; Rockabilly; Reggaeton; Black Music; Pop; Grunge; Post-Rock; Trip-Hop; Velha Guarda; Pós-Punk; Indie; Disco; Bossa Nova; Folk; Tecnopop; New Wave; Clássico; Dance; J-Pop/J-Rock; Jazz; Jovem Guarda; Gótico; Heavy Metal; Emocore
2797,Chris Richardson,4,0,/chris-richardson/,Pop,Rock; R&B; Pop; Clássico
2798,Circus Rock,12,0,/circus-rock/,Rock,Hardcore; Rap; Rock
2799,Conspiração Alienígena,11,0,/conspiracao-alienigena/,Rock,Indie; Rock Alternativo; Rock
2800,Contradição Arkana,11,0,/contradicao-arkana/,Rock,Grunge; Classic Rock; Rock
2801,CPM 22,114,3.2,/cpm-22/,Rock,Hardcore; Punk Rock; Rock; Pop/Rock; Hard Rock; Pop/Punk; Ska; Rock Alternativo; Axé; Heavy Metal; Grunge; Metal; Funk Carioca; Pop; Black Music; Emocore; J-Pop/J-Rock; Funk; Post-Rock; Velha Guarda; New Age; Power-Pop; Trilha Sonora; Jazz; Tecnopop; Gospel/Religioso; Reggae; Dance; Electronica; Romântico; Forró
2802,Dan Torres,36,0,/dan/,Pop,Pop
2803,Dance of Days,135,0.3,/dance-of-days/,Rock,Pós-Punk; Hardcore; Rock; Emocore; Punk Rock; Rock Alternativo; Indie
2804,Dawes,28,0.1,/dawes/,Rock,Folk; Indie; Rock
2805,Deep Purple,225,2,/deep-purple/,Rock,Hard Rock; Heavy Metal; Rock; Classic Rock; Chillout; Emocore; Blues; Progressivo
2806,Demon Hunter,91,0.2,/demon-hunter/,Rock,Heavy Metal; Gospel/Religioso; Rock; Hardcore; Hard Rock; Metal; Funk; Pós-Punk; Romântico
2807,Doctor X,7,0,/doctor-x/,Rock,Classic Rock; Rock Alternativo; Rock; Electronica
2808,Drake Bell,90,0.3,/drake-bell/,Rock,Pop; Pop/Rock; Rock; Rock Alternativo; Romântico; Trilha Sonora; Rockabilly; Axé; Sertanejo; Funk Carioca; Psicodelia; Indie; J-Pop/J-Rock
2809,Duran Duran,207,2.8,/duran-duran/,Rock,New Wave; Pop; Rock; Pop/Rock; Romântico; Clássico; Progressivo; House; Hard Rock; Psicodelia; Post-Rock; Power-Pop; Chillout; New Age; Axé
2810,Dustin,3,0,/dustin/,Rock,Rap; Hip Hop; Rock
2811,Elvis Presley,759,20.8,/elvis-presley/,Rock,Rockabilly; Romântico; Rock; Blues; Gospel/Religioso; Rock Alternativo; Country; Axé; Classic Rock; World Music; Pop/Rock; Funk; R&B; Dance; Forró; Pop; Gótico; Trilha Sonora; Rap; Instrumental; New Age; Disco; Heavy Metal; Velha Guarda; Electronica; Jazz; Punk Rock; Hard Rock; J-Pop/J-Rock; Black Music; Jovem Guarda; Infantil; Funk Carioca
